i354.94,0.00,-43.63
u7,0,0.00
i354.75,0.00,-43.94
u0,15883,273.84
i354.75,0.00,-44.00
u1,1559,26.88
i354.81,-0.06,-44.06
u2,1714,29.55
i354.69,0.00,-44.00
u3,0,0.00
i354.56,0.00,-43.75
u4,0,0.00
i354.75,0.00,-43.44
u5,3745,64.57
i355.13,-0.31,-43.44
u6,19298,332.72
i355.25,-0.38,-43.50
u7,0,0.00
i355.19,-0.38,-43.50
u0,15686,270.45
i355.19,-0.38,-43.63
u1,1549,26.71
i355.25,-0.44,-43.69
u2,7928,136.69
i355.13,-0.38,-43.44
u3,0,0.00
i355.19,-0.38,-43.13
u4,4249,73.26
i355.25,-0.38,-42.94
u5,3764,64.90
i355.13,-0.25,-42.69
u6,19297,332.71
i354.94,-0.19,-42.69
u7,0,0.00
i354.94,-0.19,-42.75
u0,15530,267.76
i354.88,-0.19,-42.94
u1,1597,27.53
i355.13,-0.38,-43.06
u2,0,0.00
i355.25,-0.50,-43.06
u3,0,0.00
i355.31,-0.50,-42.88
u4,7964,137.31
i355.19,-0.38,-42.69
u5,3760,64.83
i354.94,-0.19,-42.50
u6,17584,303.17
i354.81,-0.13,-42.50
u7,0,0.00
i354.75,-0.13,-42.50
u0,10639,183.43
i354.88,-0.25,-42.44
u1,1573,27.12
i354.94,-0.31,-42.44
u2,8006,138.03
i354.94,-0.31,-42.44
u3,0,0.00
i354.94,-0.31,-42.38
u4,0,0.00
i354.88,-0.25,-42.25
u5,3817,65.81
i354.75,-0.19,-42.13
u6,17491,301.57
i354.63,-0.06,-41.88
u7,0,0.00
i354.63,-0.13,-41.69
u0,10765,185.60
i354.63,-0.19,-41.63
u1,1522,26.24
i354.69,-0.19,-41.63
u2,8156,140.62
i354.69,-0.19,-41.63
u3,0,0.00
i354.69,-0.19,-41.50
u4,4318,74.45
i354.69,-0.19,-41.31
u5,3841,66.22
i354.63,-0.19,-41.25
u6,17459,301.02
i354.63,-0.19,-41.25
u7,0,0.00
i354.69,-0.19,-41.31
u0,10568,182.21
i354.69,-0.19,-41.31
u1,1556,26.83
i354.63,-0.13,-41.38
u2,0,0.00
i354.50,-0.06,-41.38
u3,0,0.00
i354.50,-0.06,-41.44
u4,4685,80.78
i354.50,-0.06,-41.44
u5,3817,65.81
i354.50,-0.06,-41.44
u6,17504,301.79
i354.50,-0.06,-41.50
u7,0,0.00
i354.38,0.00,-41.56
u0,10562,182.10
i354.31,0.00,-41.63
u1,1604,27.66
i354.38,0.00,-41.69
u2,2263,39.02
i354.38,0.00,-41.69
u3,0,0.00
i354.38,0.00,-41.69
u4,4904,84.55
i354.38,0.00,-41.75
u5,3823,65.91
i354.38,0.00,-41.75
u6,17608,303.59
i354.38,0.00,-41.75
u7,0,0.00
i354.44,-0.06,-41.75
u0,10514,181.28
i354.44,-0.06,-41.81
u1,1628,28.07
i354.44,-0.06,-41.81
u2,2354,40.59
i354.44,-0.06,-41.81
u3,0,0.00
i354.44,-0.06,-41.75
u4,4840,83.45
i354.44,-0.06,-41.69
u5,3839,66.19
i354.38,0.00,-41.63
u6,17570,302.93
i354.31,0.00,-41.56
u7,0,0.00
i354.31,0.00,-41.56
u0,10505,181.12
i354.38,0.00,-41.63
u1,1592,27.45
i354.31,0.00,-41.63
u2,2519,43.43
i354.25,0.00,-41.69
u3,0,0.00
i354.19,0.06,-41.69
u4,4487,77.36
i354.13,0.06,-41.56
u5,3839,66.19
i354.13,0.13,-41.56
u6,17624,303.86
i354.13,0.13,-41.63
u7,0,0.00
i354.13,0.06,-41.69
u0,2831,48.81
i354.13,0.06,-41.69
u1,1637,28.22
i354.13,0.06,-41.75
u2,2086,35.97
i354.13,0.06,-41.81
u3,0,0.00
i354.13,0.06,-41.88
u4,5356,92.34
i354.13,0.06,-41.88
u5,3841,66.22
i354.13,0.06,-41.75
u6,17755,306.12
i354.13,0.06,-41.69
u7,0,0.00
i354.13,0.06,-41.63
u0,10610,182.93
i354.13,0.06,-41.69
u1,2096,36.14
i354.13,0.06,-41.69
u2,0,0.00
i354.13,0.06,-41.69
u3,0,0.00
i354.13,0.13,-41.63
u4,4712,81.24
i354.19,0.06,-41.63
u5,3871,66.74
i354.19,0.06,-41.56
u6,17555,302.67
i354.13,0.13,-41.63
u7,0,0.00
i354.13,0.13,-41.75
u0,15131,260.88
i354.13,0.13,-41.88
u1,3242,55.90
i354.13,0.13,-42.00
u2,0,0.00
i354.13,0.13,-42.06
u3,0,0.00
i354.13,0.13,-42.06
u4,5299,91.36
i354.13,0.13,-42.06
u5,3884,66.97
i354.06,0.19,-41.94
u6,20572,354.69
i354.06,0.13,-41.81
u7,0,0.00
i354.13,0.13,-41.75
u0,15095,260.26
i354.19,0.06,-41.56
u1,3695,63.71
i354.19,0.06,-41.38
u2,5503,94.88
i354.06,0.19,-41.06
u3,0,0.00
i353.81,0.31,-40.63
u4,4076,70.28
i353.56,0.50,-40.31
u5,3914,67.48
i353.44,0.50,-40.00
u6,20492,353.31
i353.50,0.44,-39.94
u7,0,0.00
i353.75,0.25,-39.94
u0,14954,257.83
i353.94,0.19,-40.06
u1,1918,33.07
i354.19,0.13,-40.25
u2,0,0.00
i354.38,0.00,-40.31
u3,0,0.00
i354.50,0.00,-40.38
u4,4255,73.36
i354.69,-0.13,-40.50
u5,3800,65.52
i354.88,-0.25,-40.50
u6,18931,326.40
i354.94,-0.25,-40.69
u7,0,0.00
i355.06,-0.31,-40.75
u0,14747,254.26
i354.94,-0.31,-40.69
u1,2191,37.78
i354.75,-0.19,-40.44
u2,4760,82.07
i354.44,0.00,-40.25
u3,0,0.00
i354.06,0.13,-40.13
u4,4402,75.90
i353.75,0.00,-39.94
u5,3769,64.98
i353.56,-0.06,-39.56
u6,20264,349.38
i353.50,0.00,-39.25
u7,0,0.00
i353.50,0.44,-38.94
u0,6370,109.83
i353.44,0.75,-38.44
u1,5864,101.10
i353.50,0.63,-37.94
u2,6049,104.29
i353.94,0.31,-37.44
u3,0,0.00
i354.63,-0.13,-37.06
u4,4783,82.47
i355.31,-0.50,-36.63
u5,3784,65.24
i355.69,-0.38,-35.88
u6,16994,293.00
i355.94,0.19,-35.00
u7,0,0.00
i356.00,0.81,-34.25
u0,9731,167.78
i356.13,1.50,-33.31
u1,5965,102.84
i356.31,1.81,-32.50
u2,2462,42.45
i356.69,1.81,-31.88
u3,0,0.00
i357.06,1.56,-31.19
u4,4747,81.84
i357.56,0.94,-30.44
u5,3644,62.83
i358.06,0.13,-29.69
u6,16718,288.24
i358.69,-0.69,-28.94
u7,0,0.00
i359.25,-1.31,-28.06
u0,9295,160.26
i359.63,-1.63,-27.19
u1,5885,101.47
i359.88,-1.50,-26.25
u2,2734,47.14
i0.13,-1.00,-25.38
u3,0,0.00
i0.31,-0.31,-24.56
u4,4382,75.55
i0.56,0.19,-23.81
u5,3718,64.10
i0.75,0.69,-23.06
u6,16622,286.59
i0.81,1.19,-22.25
u7,0,0.00
i0.94,1.63,-21.44
u0,9034,155.76
i1.06,1.94,-20.63
u1,5893,101.60
i1.38,1.88,-20.00
u2,6530,112.59
i1.38,1.75,-19.44
u3,0,0.00
i1.19,1.63,-18.88
u4,4207,72.53
i0.88,1.63,-18.00
u5,3715,64.05
i0.63,1.88,-17.38
u6,16429,283.26
i0.56,2.13,-16.94
u7,0,0.00
i0.56,2.25,-16.75
u0,8698,149.97
i0.75,2.50,-16.56
u1,5852,100.90
i1.00,2.81,-16.31
u2,2749,47.40
i1.25,3.00,-16.00
u3,0,0.00
i1.25,3.00,-15.56
u4,4276,73.72
i1.00,2.94,-14.81
u5,3835,66.12
i1.00,2.75,-13.81
u6,16379,282.40
i1.13,2.50,-12.88
u7,0,0.00
i1.25,2.25,-11.75
u0,7306,125.97
i1.44,2.88,-10.00
u1,2080,35.86
i1.81,4.44,-8.13
u2,9605,165.60
i1.94,5.69,-6.75
u3,0,0.00
i1.88,6.31,-6.25
u4,4387,75.64
i1.56,6.31,-5.50
u5,3800,65.52
i1.50,6.13,-4.19
u6,16022,276.24
i1.94,5.56,-2.56
u7,0,0.00
i2.13,5.13,-1.69
u0,6989,120.50
i2.19,5.06,-1.19
u1,8156,140.62
i2.19,5.69,-0.56
u2,6424,110.76
i2.13,6.13,-0.13
u3,0,0.00
i2.38,5.88,0.00
u4,5269,90.84
i2.38,5.19,0.25
u5,3655,63.02
i2.38,4.75,0.69
u6,15700,270.69
i2.44,4.69,1.06
u7,0,0.00
i2.31,4.56,1.69
u0,6256,107.86
i2.13,4.38,2.75
u1,2015,34.74
i1.81,4.25,3.56
u2,0,0.00
i1.63,4.13,4.38
u3,0,0.00
i1.38,3.94,5.00
u4,5743,99.02
i1.13,3.63,5.56
u5,3605,62.16
i0.94,3.50,6.06
u6,15508,267.38
i0.75,3.44,6.50
u7,0,0.00
i0.69,3.38,6.81
u0,7156,123.38
i0.69,3.38,7.13
u1,1993,34.36
i0.56,3.25,7.50
u2,0,0.00
i0.31,3.06,7.69
u3,4574,78.86
i0.06,2.88,7.94
u4,5531,95.36
i0.00,2.69,8.19
u5,3722,64.17
i359.94,2.50,8.38
u6,15586,268.72
i359.88,2.44,8.50
u7,0,0.00
i0.13,2.44,8.75
u0,6793,117.12
i0.75,2.06,9.13
u1,1981,34.16
i1.69,1.31,9.50
u2,0,0.00
i2.69,1.19,9.56
u3,5038,86.86
i3.38,1.38,9.31
u4,5639,97.22
i3.50,1.31,9.19
u5,3914,67.48
i3.44,1.31,9.25
u6,4426,76.31
i3.44,2.00,9.81
u7,0,0.00
i3.31,2.88,10.06
u0,6628,114.28
i3.06,3.31,10.13
u1,5662,97.62
i2.63,3.56,10.63
u2,0,0.00
i2.44,3.81,11.44
u3,5329,91.88
i2.75,3.50,12.06
u4,5932,102.28
i3.38,2.81,12.63
u5,3914,67.48
i3.81,2.25,12.56
u6,4333,74.71
i3.81,2.75,12.25
u7,0,0.00
i3.69,3.31,12.75
u0,18725,322.84
i3.56,3.00,13.31
u1,5684,98.00
i3.44,2.94,13.69
u2,0,0.00
i3.44,3.56,14.06
u3,0,0.00
i3.38,4.00,14.44
u4,7076,122.00
i3.25,3.88,14.75
u5,3905,67.33
i3.06,3.81,15.25
u6,0,0.00
i2.75,3.81,15.81
u7,0,0.00
i2.25,3.94,16.31
u0,0,0.00
i1.81,3.88,16.56
u1,5500,94.83
i1.50,3.75,17.00
u2,0,0.00
i1.19,3.31,17.56
u3,4696,80.97
i1.19,2.81,18.06
u4,6952,119.86
i1.31,2.38,18.38
u5,3890,67.07
i1.38,1.81,18.63
u6,0,0.00
i1.31,1.50,19.06
u7,0,0.00
i1.13,1.44,19.63
u0,0,0.00
i0.81,1.44,20.31
u1,2048,35.31
i0.25,1.38,20.88
u2,0,0.00
i359.81,1.31,21.25
u3,5002,86.24
i359.38,1.38,21.50
u4,7652,131.93
i359.13,1.25,21.56
u5,3842,66.24
i359.13,0.88,21.50
u6,0,0.00
i359.31,0.50,21.38
u7,0,0.00
i359.44,0.06,21.19
u0,17780,306.55
i359.44,0.06,20.94
u1,2078,35.83
i359.25,0.00,20.69
u2,0,0.00
i359.06,0.00,20.63
u3,5213,89.88
i358.56,-0.25,20.75
u4,6557,113.05
i358.06,-0.69,21.00
u5,3895,67.16
i357.63,-1.31,21.19
u6,0,0.00
i357.50,-1.69,21.06
u7,0,0.00
i357.63,-2.00,20.75
u0,0,0.00
i357.44,-2.63,20.44
u1,1744,30.07
i357.13,-1.25,19.50
u2,0,0.00
i357.06,-1.25,18.06
u3,5960,102.76
i357.38,-1.31,16.94
u4,5977,103.05
i358.00,-1.31,15.94
u5,3922,67.62
i358.31,-1.31,15.06
u6,4387,75.64
i358.13,-1.19,14.31
u7,0,0.00
i357.69,-1.13,13.56
u0,0,0.00
i357.31,-1.19,13.00
u1,4324,74.55
i357.13,-1.19,12.50
u2,0,0.00
i357.13,-1.19,11.88
u3,6062,104.52
i357.19,-1.19,11.06
u4,6302,108.66
i357.38,-1.19,9.88
u5,3892,67.10
i357.81,-1.19,8.50
u6,0,0.00
i358.38,-1.25,7.13
u7,0,0.00
i358.75,-1.38,5.69
u0,16562,285.55
i359.00,-1.38,3.94
u1,4174,71.97
i359.31,-1.31,1.50
u2,0,0.00
i0.06,-1.56,-1.63
u3,6706,115.62
i0.13,-1.63,-2.06
u4,4241,73.12
i359.38,-1.63,-2.06
u5,3878,66.86
i359.06,-1.69,-2.25
u6,0,0.00
i359.19,-1.69,-2.56
u7,0,0.00
i359.63,-1.75,-2.88
u0,15398,265.48
i0.25,-1.81,-3.00
u1,4177,72.02
i0.63,-1.81,-3.19
u2,0,0.00
i0.88,-1.88,-3.19
u3,394,6.79
i0.69,-1.88,-3.38
u4,4588,79.10
i0.13,-1.69,-3.44
u5,3811,65.71
i0.13,-1.56,-3.69
u6,4360,75.17
i0.31,-1.75,-3.69
u7,0,0.00
i0.44,-1.75,-3.63
u0,14357,247.53
i0.50,-1.81,-3.81
u1,4271,73.64
i0.31,-1.75,-3.88
u2,4966,85.62
i0.00,-1.75,-3.88
u3,9112,157.10
i359.81,-1.81,-3.94
u4,6095,105.09
i359.56,-1.81,-4.00
u5,3757,64.78
i359.38,-1.81,-3.94
u6,4207,72.53
i359.31,-1.75,-3.94
u7,0,0.00
i359.25,-1.75,-4.06
u0,13655,235.43
i359.31,-1.69,-4.00
u1,4295,74.05
i359.31,-1.69,-4.06
u2,3850,66.38
i359.25,-1.69,-4.06
u3,235,4.05
i359.31,-1.69,-4.06
u4,0,0.00
i359.25,-1.75,-4.13
u5,3718,64.10
i359.06,-1.69,-4.13
u6,0,0.00
i359.19,-1.69,-4.06
u7,0,0.00
i359.19,-1.69,-4.13
u0,13255,228.53
i359.00,-1.63,-4.13
u1,4285,73.88
i358.94,-1.69,-4.06
u2,2489,42.91
i358.75,-1.63,-3.88
u3,257,4.43
i358.75,-1.63,-3.69
u4,703,12.12
i359.13,-1.69,-3.63
u5,3769,64.98
i359.19,-1.69,-3.50
u6,0,0.00
i359.06,-1.63,-3.13
u7,0,0.00
i359.13,-1.50,-2.81
u0,12947,223.22
i359.19,-1.44,-2.69
u1,4303,74.19
i359.06,-1.38,-2.50
u2,2888,49.79
i358.88,-1.31,-2.38
u3,4619,79.64
i358.81,-1.31,-2.25
u4,6298,108.59
i358.75,-1.31,-2.19
u5,3653,62.98
i358.88,-1.31,-2.06
u6,4366,75.28
i358.81,-1.31,-2.00
u7,0,0.00
i358.63,-1.31,-2.00
u0,12808,220.83
i358.56,-1.31,-2.00
u1,4286,73.90
i358.63,-1.31,-2.00
u2,2921,50.36
i358.63,-1.25,-2.00
u3,4649,80.16
i358.56,-1.25,-2.06
u4,6277,108.22
i358.56,-1.25,-2.06
u5,3658,63.07
i358.56,-1.25,-2.06
u6,4342,74.86
i358.56,-1.25,-2.06
u7,0,0.00
i358.56,-1.25,-2.06
u0,12805,220.78
i358.56,-1.25,-2.06
u1,4292,74.00
i358.56,-1.19,-2.13
u2,2249,38.78
i358.56,-1.19,-2.13
u3,4643,80.05
i358.56,-1.19,-2.13
u4,6154,106.10
i358.56,-1.19,-2.13
u5,3650,62.93
i358.56,-1.19,-2.13
u6,4336,74.76
i358.56,-1.19,-2.13
u7,0,0.00
i358.56,-1.19,-2.13
u0,12779,220.33
i358.56,-1.19,-2.13
u1,4360,75.17
i358.56,-1.19,-2.13
u2,0,0.00
i358.56,-1.13,-2.13
u3,5203,89.71
i358.56,-1.13,-2.13
u4,6190,106.72
i358.56,-1.13,-2.13
u5,3656,63.03
i358.56,-1.13,-2.19
u6,4319,74.47
i358.56,-1.13,-2.19
u7,0,0.00
i358.56,-1.13,-2.19
u0,12805,220.78
i358.56,-1.13,-2.19
u1,2383,41.09
i358.56,-1.13,-2.19
u2,7642,131.76
i358.56,-1.13,-2.19
u3,5225,90.09
i358.56,-1.13,-2.19
u4,6146,105.97
i358.56,-1.13,-2.19
u5,3677,63.40
i358.56,-1.13,-2.19
u6,4342,74.86
i358.56,-1.13,-2.19
u7,0,0.00
